year,geo_name,geo,age,age_moe,age_rank
2014,Pointe Coupee Parish,05000US22077,42.6,0.4,1041
2016,Craig County,05000US40035,42.6,0.7,1134
2015,Greene County,05000US17061,42.6,0.6,1087
2015,"Merrimack County, NH",05000US33013,42.6,0.2,1087
2013,Fayette County,05000US19065,42.6,0.5,992
2014,Becker County,05000US27005,42.6,0.4,1041
2015,"Warren County, NJ",05000US34041,42.6,0.2,1087
2015,Bladen County,05000US37017,42.6,0.4,1087
2015,McNairy County,05000US47109,42.6,0.6,1087
2016,Jasper County,05000US19099,42.6,0.4,1134
2014,Goodhue County,05000US27049,42.6,0.4,1041
2014,Ste. Genevieve County,05000US29186,42.6,0.7,1041
2013,Herkimer County,05000US36043,42.6,0.3,992
2015,Cameron Parish,05000US22023,42.6,2.5,1087
2014,Wayne County,05000US54099,42.6,0.5,1041
2014,Tensas Parish,05000US22107,42.6,1.7,1041
2016,Maunabo Municipio,05000US72095,42.6,1.1,1134
2014,Orange County,05000US51137,42.6,0.6,1041
2015,Burleson County,05000US48051,42.6,0.7,1087
2013,Rutherford County,05000US37161,42.6,0.4,992
2013,"Ocean County, NJ",05000US34029,42.6,0.2,992
2014,Pike County,05000US17149,42.6,0.5,1041
2015,Okanogan County,05000US53047,42.6,0.3,1087
2014,"St. Johns County, FL",05000US12109,42.6,0.2,1041
2015,Pointe Coupee Parish,05000US22077,42.6,0.5,1087
2015,"Niagara County, NY",05000US36063,42.6,0.2,1087
2015,Taylor County,05000US13269,42.6,0.9,1087
2014,"Putnam County, NY",05000US36079,42.6,0.3,1041
2014,Missaukee County,05000US26113,42.6,0.4,1041
2016,Bowman County,05000US38011,42.6,0.7,1134
2015,Barry County,05000US26015,42.6,0.3,1087
2013,Butte County,05000US16023,42.6,6.2,992
2015,Baker County,05000US13007,42.6,4.4,1087
2015,Caldwell County,05000US21033,42.6,0.5,1087
2014,Logan County,05000US05083,42.6,0.8,1041
2015,Mercer County,05000US21167,42.6,0.5,1087
2016,Oceana County,05000US26127,42.6,0.4,1134
2013,Young County,05000US48503,42.6,0.6,992
2016,Barry County,05000US26015,42.6,0.3,1134
2015,Currituck County,05000US37053,42.6,0.7,1087
2015,Mora County,05000US35033,42.6,11.4,1087
2013,Caldwell County,05000US21033,42.6,0.5,992
2016,Marshall County,05000US40095,42.6,0.9,1134
2016,Green County,05000US55045,42.6,0.3,1134
2013,Emporia city,05000US51595,42.6,4.2,992
2016,"Monmouth County, NJ",05000US34025,42.6,0.1,1134
2016,Brunswick County,05000US51025,42.6,0.8,1134
2014,Lewis County,05000US53041,42.6,0.4,1041
2015,RincÃ_n Municipio,05000US72117,42.6,1.1,1087
2015,"Blount County, TN",05000US47009,42.6,0.4,1087
2015,Carson City County,05000US32510,42.6,0.4,1087
2013,Redwood County,05000US27127,42.6,0.3,992
2016,Greene County,05000US18055,42.6,0.4,1134
2015,Orange County,05000US51137,42.6,0.6,1087
2015,Washington County,05000US17189,42.6,0.4,1087
2015,Covington County,05000US01039,42.6,0.4,1087
2016,Palo Alto County,05000US19147,42.6,0.5,1134
2014,Covington County,05000US01039,42.6,0.4,1041
2013,Ford County,05000US17053,42.6,0.6,992
2014,"Bucks County, PA",05000US42017,42.6,0.2,1041
2016,Staunton city,05000US51790,42.6,0.6,1134
2015,Marshall County,05000US46091,42.6,0.7,1087
2015,Logan County,05000US54045,42.6,0.3,1087
2015,Beaverhead County,05000US30001,42.6,1.2,1087
2016,Wood County,05000US54107,42.6,0.3,1134
2014,Lee County,05000US19111,42.6,0.5,1041
2014,Lyon County,05000US32019,42.6,0.6,1041
2014,"Blair County, PA",05000US42013,42.6,0.3,1041
2015,"Hocking County, OH",05000US39073,42.6,0.4,1087
2013,Ouachita County,05000US05103,42.6,0.6,992
2013,Powhatan County,05000US51145,42.6,0.5,992
2016,Overton County,05000US47133,42.6,0.6,1134
2016,Tensas Parish,05000US22107,42.6,1,1134
2013,Dallas County,05000US29059,42.6,1.3,992
2014,Fulton County,05000US21075,42.6,0.7,1041
2015,Carroll County,05000US47017,42.6,0.4,1087
2016,Clearwater County,05000US27029,42.6,0.3,1134
2013,Becker County,05000US27005,42.6,0.5,992
2015,Crawford County,05000US39033,42.6,0.3,1087
2013,Anderson County,05000US47001,42.6,0.4,992
2015,Pike County,05000US17149,42.6,0.6,1087
2014,Estill County,05000US21065,42.6,0.5,1041
2013,"Columbiana County, OH",05000US39029,42.6,0.3,992
2015,Jackson County,05000US54035,42.6,0.3,1087
2016,Klamath County,05000US41035,42.6,0.4,1134
2016,Brooks County,05000US13027,42.6,1.1,1134
2016,Fluvanna County,05000US51065,42.6,0.8,1134
2013,Logan County,05000US54045,42.6,0.4,992
2014,Greene County,05000US01063,42.5,0.8,1065
2014,Okanogan County,05000US53047,42.5,0.4,1065
2014,Campbell County,05000US47013,42.5,0.4,1065
2014,Jackson County,05000US55053,42.5,0.5,1065
2013,Macon County,05000US29121,42.5,0.5,1013
2013,Spencer County,05000US18147,42.5,0.5,1013
2016,Franklin County,05000US19069,42.5,1.2,1159
2016,Hamilton County,05000US31081,42.5,0.8,1159
2015,Huntingdon County,05000US42061,42.5,0.3,1122
2016,"Comal County, TX",05000US48091,42.5,0.3,1159
2016,Harrison County,05000US29081,42.5,0.6,1159
2016,Fountain County,05000US18045,42.5,0.4,1159
2014,Bon Homme County,05000US46009,42.5,1.2,1065
2016,Perry County,05000US42099,42.5,0.3,1159
2014,"Kanawha County, WV",05000US54039,42.5,0.3,1065
2013,Mineral County,05000US54057,42.5,0.4,1013
2013,Fulton County,05000US42057,42.5,0.3,1013
2013,Mason County,05000US54053,42.5,0.4,1013
2015,Cayuga County,05000US36011,42.5,0.3,1122
2013,Rockingham County,05000US37157,42.5,0.3,1013
2016,Cleveland County,05000US05025,42.5,0.5,1159
2013,Kewaunee County,05000US55061,42.5,0.4,1013
2014,Grays Harbor County,05000US53027,42.5,0.4,1065
2016,Pike County,05000US17149,42.5,0.5,1159
2014,Monroe County,05000US21171,42.5,0.8,1065
2015,Posey County,05000US18129,42.5,0.4,1122
2014,Tama County,05000US19171,42.5,0.6,1065
2014,Vermillion County,05000US18165,42.5,0.7,1065
2015,Martin County,05000US18101,42.5,0.8,1122
2013,Washington County,05000US17189,42.5,0.4,1013
2015,San Miguel County,05000US35047,42.5,0.6,1122
2015,Wood County,05000US54107,42.5,0.3,1122
2013,"Ontario County, NY",05000US36069,42.5,0.3,1013
2014,Jefferson County,05000US40067,42.5,0.9,1065
2016,Eastland County,05000US48133,42.5,1.2,1159
2016,Christian County,05000US17021,42.5,0.6,1159
2016,Piute County,05000US49031,42.5,5.7,1159
2014,McKean County,05000US42083,42.5,0.4,1065
2014,Addison County,05000US50001,42.5,0.3,1065
2015,Klamath County,05000US41035,42.5,0.4,1122
2016,Crawford County,05000US17033,42.5,0.6,1159
2013,Avery County,05000US37011,42.5,0.9,1013
2015,Clearwater County,05000US27029,42.5,0.4,1122
2015,Yakutat City and Borough,05000US02282,42.5,6.8,1122
2015,Ramsey County,05000US38071,42.5,0.9,1122
2016,Irion County,05000US48235,42.5,5.3,1159
2015,Osceola County,05000US26133,42.5,0.4,1122
2015,Edmonson County,05000US21061,42.5,0.7,1122
2014,"Horry County, SC",05000US45051,42.5,0.2,1065
2013,"Jackson County, OR",05000US41029,42.5,0.2,1013
2013,"St. Johns County, FL",05000US12109,42.5,0.2,1013
2014,Dunn County,05000US38025,42.5,1.4,1065
2015,Menard County,05000US17129,42.5,1,1122
2013,Wabash County,05000US17185,42.5,1.2,1013
2016,Sullivan County,05000US36105,42.5,0.3,1159
2015,Breckinridge County,05000US21027,42.5,0.8,1122
2014,Tallapoosa County,05000US01123,42.5,0.4,1065
2014,"Comal County, TX",05000US48091,42.5,0.3,1065
2014,Taylor County,05000US54091,42.5,0.7,1065
2016,Emmet County,05000US19063,42.5,1,1159
2016,Hill County,05000US48217,42.5,0.4,1159
2013,Graham County,05000US37075,42.5,0.9,1013
2016,Wallace County,05000US20199,42.5,2.8,1159
2016,Harrison County,05000US18061,42.5,0.5,1159
2016,Grundy County,05000US19075,42.5,0.3,1159
2013,Marshall County,05000US46091,42.5,0.9,1013
2016,Greene County,05000US17061,42.5,0.6,1159
2015,Grand County,05000US08049,42.5,0.6,1122
2013,Taliaferro County,05000US13265,42.5,4.8,1013
2013,"Ulster County, NY",05000US36111,42.5,0.2,1013
2013,Wayne County,05000US17191,42.5,0.5,1013
2015,Ste. Genevieve County,05000US29186,42.5,0.6,1122
2013,Caledonia County,05000US50005,42.5,0.5,1013
2013,Harris County,05000US13145,42.5,0.5,1013
2016,Sequatchie County,05000US47153,42.5,1.5,1159
2015,Brown County,05000US20013,42.5,0.5,1122
2016,Henry County,05000US18065,42.5,0.3,1159
2014,Ottawa County,05000US20143,42.5,0.5,1065
2014,McMullen County,05000US48311,42.5,5.5,1065
2014,Ballard County,05000US21007,42.5,1,1065
2014,Jefferson Davis County,05000US28065,42.5,1.2,1065
2014,Appomattox County,05000US51011,42.5,0.6,1065
2015,White County,05000US47185,42.5,0.9,1122
2013,Washington County,05000US50023,42.5,0.3,1013
2014,Giles County,05000US47055,42.5,0.5,1065
2014,Columbia County,05000US41009,42.5,0.4,1065
2016,Grand Traverse County,05000US26055,42.5,0.5,1159
2015,Jefferson County,05000US19101,42.5,0.9,1122
2014,Caldwell County,05000US21033,42.5,0.5,1065
2013,Mercer County,05000US21167,42.5,0.4,1013
2014,Carlisle County,05000US21039,42.5,1.2,1065
2016,Franklin County,05000US28037,42.5,1.6,1159
2015,McCracken County,05000US21145,42.5,0.3,1122
2016,"Livingston County, MI",05000US26093,42.5,0.3,1159
2015,Wayne County,05000US54099,42.5,0.4,1122
2014,Crawford County,05000US39033,42.5,0.3,1065
2016,McKean County,05000US42083,42.5,0.4,1159
2013,Appomattox County,05000US51011,42.5,0.9,1013
2014,Edmonson County,05000US21061,42.5,0.5,1065
2016,Obion County,05000US47131,42.5,0.6,1159
2015,Briscoe County,05000US48045,42.5,3.6,1122
2016,Brewster County,05000US48043,42.5,1.1,1159
2013,Danville city,05000US51590,42.4,0.4,1036
2014,Fulton County,05000US36035,42.4,0.4,1094
2014,Martin County,05000US18101,42.4,0.6,1094
2014,Seneca County,05000US36099,42.4,0.4,1094
2014,Greene County,05000US17061,42.4,0.7,1094
2014,Fulton County,05000US17057,42.4,0.4,1094
2014,De Witt County,05000US17039,42.4,0.6,1094
2014,Crawford County,05000US17033,42.4,0.8,1094
2015,Newaygo County,05000US26123,42.4,0.3,1144
2013,Craig County,05000US40035,42.4,0.8,1036
2015,"Comal County, TX",05000US48091,42.4,0.3,1144
2015,Becker County,05000US27005,42.4,0.3,1144
2013,Covington County,05000US01039,42.4,0.5,1036
2016,Pipestone County,05000US27117,42.4,0.4,1187
2014,Grundy County,05000US19075,42.4,0.7,1094
2013,Nottoway County,05000US51135,42.4,1.5,1036
2014,Blaine County,05000US16013,42.4,0.9,1094
2013,"Blair County, PA",05000US42013,42.4,0.3,1036
2013,DeWitt County,05000US48123,42.4,0.5,1036
2014,Burke County,05000US37023,42.4,0.3,1094
2013,Gloucester County,05000US51073,42.4,0.5,1036
2016,"Washington County, WI",05000US55131,42.4,0.3,1187
2016,Vernon County,05000US55123,42.4,0.4,1187
2013,Cumberland County,05000US51049,42.4,1.3,1036
2015,Martinsville city,05000US51690,42.4,0.5,1144
2016,Dixon County,05000US31051,42.4,1,1187
2015,Carroll County,05000US29033,42.4,0.6,1144
2014,Wyoming County,05000US54109,42.4,0.5,1094
2015,Harrison County,05000US29081,42.4,0.8,1144
2016,Grafton County,05000US33009,42.4,0.4,1187
2016,Sevier County,05000US47155,42.4,0.4,1187
2015,Hill County,05000US48217,42.4,0.4,1144
2013,Barry County,05000US29009,42.4,0.8,1036
2013,Tioga County,05000US42117,42.4,0.3,1036
2013,Wyoming County,05000US42131,42.4,0.5,1036
2016,Cayuga County,05000US36011,42.4,0.3,1187
2015,Shelby County,05000US29205,42.4,1.3,1144
2016,"Plymouth County, MA",05000US25023,42.4,0.2,1187
2013,Wyoming County,05000US54109,42.4,0.4,1036
2013,Crittenden County,05000US21055,42.4,1,1036
2015,Iowa County,05000US19095,42.4,0.9,1144
2013,Greene County,05000US01063,42.4,0.6,1036
2016,"Carroll County, MD",05000US24013,42.4,0.2,1187
2016,Buckingham County,05000US51029,42.4,0.4,1187
2015,Hamilton County,05000US19079,42.4,0.8,1144
2013,Grainger County,05000US47057,42.4,0.5,1036
2014,Juniata County,05000US42067,42.4,0.3,1094
2013,Petersburg Census Area,05000US02195,42.4,2.1,1036
2014,Lee County,05000US21129,42.4,0.6,1094
2013,Chambers County,05000US01017,42.4,0.4,1036
2015,Wabash County,05000US18169,42.4,0.6,1144
2014,McCracken County,05000US21145,42.4,0.4,1094
2013,Jackson County,05000US55053,42.4,0.4,1036
2016,Mercer County,05000US54055,42.4,0.3,1187
2014,Huntingdon County,05000US42061,42.4,0.4,1094
2016,McCracken County,05000US21145,42.4,0.3,1187
2013,Hyde County,05000US37095,42.4,3.9,1036
2016,Boone County,05000US05009,42.4,0.5,1187
2015,Wayne County,05000US17191,42.4,0.5,1144
2013,Crawford County,05000US39033,42.4,0.3,1036
2016,Harrison County,05000US21097,42.4,0.8,1187
2016,Garrard County,05000US21079,42.4,0.5,1187
2014,"Adams County, PA",05000US42001,42.4,0.2,1094
2015,Saline County,05000US17165,42.4,0.6,1144
2015,Richland County,05000US17159,42.4,0.5,1144
2016,"Hanover County, VA",05000US51085,42.4,0.2,1187
2016,Carlisle County,05000US21039,42.4,0.6,1187
2016,Caldwell County,05000US21033,42.4,0.6,1187
2016,Fayette County,05000US18041,42.4,0.6,1187
2015,Pickens County,05000US01107,42.4,0.5,1144
2015,Crawford County,05000US17033,42.4,0.5,1144
2016,Sheridan County,05000US56033,42.4,0.6,1187
2016,Alexander County,05000US37003,42.4,0.5,1187
2014,Walker County,05000US01127,42.4,0.3,1094
2016,Fulton County,05000US17057,42.4,0.4,1187
2013,Ottawa County,05000US20143,42.4,0.6,1036
2013,Red Willow County,05000US31145,42.4,1.3,1036
2013,"Waukesha County, WI",05000US55133,42.4,0.1,1036
2015,Campbell County,05000US51031,42.4,0.4,1144
2014,San Saba County,05000US48411,42.4,2.1,1094
2016,Colbert County,05000US01033,42.4,0.4,1187
2016,Jersey County,05000US17083,42.4,0.3,1187
2015,Dinwiddie County,05000US51053,42.4,0.9,1144
2014,Eastland County,05000US48133,42.4,1.1,1094
2016,Halifax County,05000US37083,42.4,0.4,1187
2016,Lincoln County,05000US37109,42.4,0.3,1187
2016,Preston County,05000US54077,42.4,0.3,1187
2015,Oglethorpe County,05000US13221,42.4,1.1,1144
2015,Cleveland County,05000US05025,42.4,0.5,1144
2013,Plymouth County,05000US19149,42.4,0.7,1036
2016,Coal County,05000US40029,42.4,0.6,1187
2016,McCook County,05000US46087,42.4,1.2,1187
2014,Iowa County,05000US55049,42.4,0.4,1094
2014,Osceola County,05000US26133,42.4,0.3,1094
2014,Golden Valley County,05000US38033,42.4,4,1094
2014,"St. Clair County, MI",05000US26147,42.4,0.2,1094
2016,Clark County,05000US46025,42.4,1.3,1187
2014,Sheridan County,05000US56033,42.4,0.6,1094
2016,McHenry County,05000US38049,42.4,0.7,1187
2013,Gates County,05000US37073,42.4,0.8,1036
2015,Walker County,05000US01127,42.4,0.3,1144
2015,McKean County,05000US42083,42.4,0.4,1144
2016,Lawrence County,05000US18093,42.4,0.4,1187
2013,Perry County,05000US05105,42.4,1,1036
2013,Hormigueros Municipio,05000US72067,42.4,0.6,1036
2016,Choctaw County,05000US40023,42.4,0.4,1187
2015,Crawford County,05000US42039,42.4,0.2,1144
2015,Aleutians East Borough,05000US02013,42.4,1.6,1144
2015,Person County,05000US37145,42.4,0.4,1144
2016,Montgomery County,05000US17135,42.4,0.4,1187
2015,Greene County,05000US01063,42.4,0.7,1144
2013,Washington County,05000US36115,42.4,0.3,1036
2013,Chicot County,05000US05017,42.4,1,1036
2015,Jefferson County,05000US40067,42.4,0.7,1144
2014,Hardeman County,05000US48197,42.4,4,1094
2014,"Butler County, PA",05000US42019,42.4,0.2,1094
2014,Whiteside County,05000US17195,42.4,0.3,1094
2014,Lee County,05000US51105,42.4,0.9,1094
2013,Oceana County,05000US26127,42.4,0.5,1036
2013,"Comal County, TX",05000US48091,42.4,0.3,1036
2013,Taylor County,05000US55119,42.3,0.4,1067
2015,Appomattox County,05000US51011,42.3,0.5,1171
2013,Lapeer County,05000US26087,42.3,0.2,1067
2013,Toole County,05000US30101,42.3,2.1,1067
2015,Johnson County,05000US31097,42.3,1,1171
2014,Young County,05000US48503,42.3,0.8,1122
2016,Edgefield County,05000US45037,42.3,0.4,1221
2015,Jersey County,05000US17083,42.3,0.5,1171
2016,Claiborne County,05000US47025,42.3,0.6,1221
2013,Dawson County,05000US30021,42.3,0.5,1067
2016,Walker County,05000US01127,42.3,0.4,1221
2016,"Steuben County, NY",05000US36101,42.3,0.3,1221
2016,Dearborn County,05000US18029,42.3,0.4,1221
2015,Fountain County,05000US18045,42.3,0.5,1171
2015,Greene County,05000US18055,42.3,0.5,1171
2015,"Lackawanna County, PA",05000US42069,42.3,0.2,1171
2014,Russell County,05000US21207,42.3,1,1122
2016,Issaquena County,05000US28055,42.3,6.2,1221
2016,Guernsey County,05000US39059,42.3,0.4,1221
2013,Miller County,05000US13201,42.3,1.4,1067
2015,Oceana County,05000US26127,42.3,0.4,1171
2014,Klamath County,05000US41035,42.3,0.4,1122
2014,Logan County,05000US54045,42.3,0.5,1122
2014,Jackson County,05000US54035,42.3,0.4,1122
2013,Houston County,05000US47083,42.3,0.9,1067
2016,Rockcastle County,05000US21203,42.3,0.5,1221
2015,Carroll County,05000US19027,42.3,0.5,1171
2013,Perry County,05000US47135,42.3,1.1,1067
2014,Ramsey County,05000US38071,42.3,0.8,1122
2016,Bienville Parish,05000US22013,42.3,0.6,1221
2013,Carlisle County,05000US21039,42.3,1.1,1067
2016,Monroe County,05000US17133,42.3,0.5,1221
2013,Dewey County,05000US40043,42.3,0.7,1067
2013,Grundy County,05000US29079,42.3,0.7,1067
2014,Clarendon County,05000US45027,42.3,0.4,1122
2016,Madison County,05000US05087,42.3,0.5,1221
2014,"Lackawanna County, PA",05000US42069,42.3,0.2,1122
2013,Kiowa County,05000US40075,42.3,1.6,1067
2013,Hill County,05000US48217,42.3,0.5,1067
2014,Wood County,05000US54107,42.3,0.3,1122
2015,Vernon County,05000US55123,42.3,0.3,1171
2013,"Washington County, RI",05000US44009,42.3,0.3,1067
2013,Pike County,05000US17149,42.3,0.4,1067
2013,Greenup County,05000US21089,42.3,0.5,1067
2015,Jefferson County,05000US47089,42.3,0.5,1171
2014,Pickens County,05000US01107,42.3,0.5,1122
2016,Holmes County,05000US12059,42.3,0.6,1221
2013,Fulton County,05000US17057,42.3,0.5,1067
2013,Addison County,05000US50001,42.3,0.3,1067
2013,Staunton city,05000US51790,42.3,0.8,1067
2016,Hidalgo County,05000US35023,42.3,1.7,1221
2015,Coal County,05000US40029,42.3,0.5,1171
2015,Craig County,05000US40035,42.3,0.9,1171
2014,Colbert County,05000US01033,42.3,0.4,1122
2014,Cayuga County,05000US36011,42.3,0.3,1122
2015,Mercer County,05000US54055,42.3,0.5,1171
2016,Oglethorpe County,05000US13221,42.3,0.7,1221
2013,Holmes County,05000US12059,42.3,0.6,1067
2015,Madison County,05000US29123,42.3,1.6,1171
2013,Goodhue County,05000US27049,42.3,0.4,1067
2013,McCracken County,05000US21145,42.3,0.3,1067
2015,Hardeman County,05000US48197,42.3,3.3,1171
2014,Buckingham County,05000US51029,42.3,0.5,1122
2015,Cloud County,05000US20029,42.3,0.9,1171
2013,Tyrrell County,05000US37177,42.3,1.9,1067
2013,Wayne County,05000US36117,42.3,0.4,1067
2013,Monroe County,05000US21171,42.3,0.9,1067
2016,White County,05000US18181,42.3,0.3,1221
2014,Campbell County,05000US51031,42.3,0.4,1122
2014,Carson City County,05000US32510,42.3,0.3,1122
2014,Meriwether County,05000US13199,42.3,0.5,1122
2016,Meriwether County,05000US13199,42.3,0.5,1221
2014,Hill County,05000US48217,42.3,0.5,1122
2014,"Blount County, TN",05000US47009,42.3,0.3,1122
2015,Caldwell County,05000US29025,42.3,0.5,1171
2015,Meigs County,05000US39105,42.3,0.5,1171
2015,Andrew County,05000US29003,42.3,0.6,1171
2014,Anderson County,05000US20003,42.3,0.7,1122
2015,Bienville Parish,05000US22013,42.3,0.7,1171
2016,Mendocino County,05000US06045,42.3,0.4,1221
2015,Staunton city,05000US51790,42.3,0.8,1171
